"zcta","county","tract","CountyName","ZIPName","pop20","afact"
"ZIP census tabulation area","County code","Tract","County name","ZIP Code name","Total population (2020 Census)","zcta-to-tract allocation factor"
"60064","17097","8631.00","Lake IL","North Chicago, IL",2563,0.1686 
"60064","17097","8632.01","Lake IL","North Chicago, IL",3310,0.2177 
"60064","17097","8632.02","Lake IL","North Chicago, IL",178,0.0117 
"60067","17031","8036.03","Cook IL","Palatine, IL",3122,0.0794 
"60067","17031","8036.04","Cook IL","Palatine, IL",4151,0.1056 
"60067","17031","8036.15","Cook IL","Palatine, IL",2752,0.07 
"60067","17031","8036.16","Cook IL","Palatine, IL",4635,0.1179 
"60067","17031","8037.01","Cook IL","Palatine, IL",2707,0.0688 
"60067","17031","8037.02","Cook IL","Palatine, IL",6376,0.1621 
"60067","17031","8038.00","Cook IL","Palatine, IL",2674,0.068 
"60067","17031","8041.02","Cook IL","Palatine, IL",6902,0.1755 
"60067","17031","8041.04","Cook IL","Palatine, IL",360,0.0092 
"60067","17031","8041.05","Cook IL","Palatine, IL",277,0.007 
"60067","17031","8041.06","Cook IL","Palatine, IL",3716,0.0945 
"60067","17031","8041.08","Cook IL","Palatine, IL",225,0.0057 
"60067","17031","8041.09","Cook IL","Palatine, IL",1319,0.0335 
"60067","17031","8046.03","Cook IL","Palatine, IL",108,0.0027 
"60068","17031","8055.01","Cook IL","Park Ridge, IL",3998,0.1008 
"60068","17031","8055.02","Cook IL","Park Ridge, IL",4295,0.1083 
"60068","17031","8056.00","Cook IL","Park Ridge, IL",4710,0.1187 
"60068","17031","8057.01","Cook IL","Park Ridge, IL",5485,0.1383 
"60068","17031","8057.02","Cook IL","Park Ridge, IL",2089,0.0527 
"60068","17031","8058.01","Cook IL","Park Ridge, IL",2580,0.065 
"60068","17031","8058.02","Cook IL","Park Ridge, IL",5096,0.1285 
"60068","17031","8059.01","Cook IL","Park Ridge, IL",2421,0.061 
"60068","17031","8059.02","Cook IL","Park Ridge, IL",4210,0.1061 
"60068","17031","8060.04","Cook IL","Park Ridge, IL",131,0.0033 
"60068","17031","8060.05","Cook IL","Park Ridge, IL",557,0.014 
"60068","17031","8104.00","Cook IL","Park Ridge, IL",4100,0.1033 
"60069","17097","8645.12","Lake IL","Lincolnshire, IL",58,0.0066 
"60069","17097","8645.14","Lake IL","Lincolnshire, IL",801,0.0917 
"60069","17097","8645.20","Lake IL","Lincolnshire, IL",980,0.1122 
"60069","17097","8645.21","Lake IL","Lincolnshire, IL",1281,0.1467 
"60069","17097","8645.22","Lake IL","Lincolnshire, IL",3804,0.4355 
"60069","17097","8645.24","Lake IL","Lincolnshire, IL",344,0.0394 
"60069","17097","8648.01","Lake IL","Lincolnshire, IL",27,0.0031 
"60069","17097","8662.00","Lake IL","Lincolnshire, IL",1440,0.1649 
"60070","17031","8016.03","Cook IL","Prospect Heights, IL",20,0.0013 
"60070","17031","8025.05","Cook IL","Prospect Heights, IL",1789,0.1129 
"60070","17031","8026.05","Cook IL","Prospect Heights, IL",2441,0.1541 
"60070","17031","8026.07","Cook IL","Prospect Heights, IL",1536,0.097 
"60070","17031","8026.08","Cook IL","Prospect Heights, IL",1967,0.1242 
"60070","17031","8026.09","Cook IL","Prospect Heights, IL",6290,0.3971 
"60070","17031","8026.10","Cook IL","Prospect Heights, IL",132,0.0083 
"60070","17031","8030.14","Cook IL","Prospect Heights, IL",378,0.0239 
"60070","17031","8030.15","Cook IL","Prospect Heights, IL",1287,0.0812 
"60071","17111","8701.03","McHenry IL","Richmond, IL",225,0.0578 
"60071","17111","8701.04","McHenry IL","Richmond, IL",3493,0.8977 
"60071","17111","8701.05","McHenry IL","Richmond, IL",57,0.0146 
"60071","17111","8701.06","McHenry IL","Richmond, IL",116,0.0298 
"60072","17111","8701.04","McHenry IL","Ringwood, IL",34,0.0344 
"60072","17111","8705.01","McHenry IL","Ringwood, IL",169,0.1711 
"60072","17111","8706.03","McHenry IL","Ringwood, IL",4,0.004 
"60072","17111","8706.04","McHenry IL","Ringwood, IL",30,0.0304 
"60072","17111","8707.03","McHenry IL","Ringwood, IL",751,0.7601 
"60073","17097","8609.06","Lake IL","Round Lake, IL",6514,0.1055 
"60073","17097","8610.10","Lake IL","Round Lake, IL",1522,0.0247 
"60073","17097","8610.11","Lake IL","Round Lake, IL",4840,0.0784 
"60073","17097","8610.14","Lake IL","Round Lake, IL",1408,0.0228 
"60073","17097","8611.07","Lake IL","Round Lake, IL",221,0.0036 
"60073","17097","8612.01","Lake IL","Round Lake, IL",6730,0.109 
"60073","17097","8612.02","Lake IL","Round Lake, IL",2507,0.0406 
"60073","17097","8613.01","Lake IL","Round Lake, IL",5080,0.0823 
"60073","17097","8613.03","Lake IL","Round Lake, IL",4778,0.0774 
"60073","17097","8613.04","Lake IL","Round Lake, IL",3368,0.0546 
"60073","17097","8614.02","Lake IL","Round Lake, IL",8581,0.139 
"60073","17097","8614.03","Lake IL","Round Lake, IL",2556,0.0414 
"60073","17097","8614.04","Lake IL","Round Lake, IL",5920,0.0959 
"60073","17097","8641.09","Lake IL","Round Lake, IL",1128,0.0183 
"60073","17097","8641.10","Lake IL","Round Lake, IL",2674,0.0433 
"60073","17097","8642.03","Lake IL","Round Lake, IL",122,0.002 
"60073","17097","8642.07","Lake IL","Round Lake, IL",3772,0.0611 
"60074","17031","8030.17","Cook IL","Palatine, IL",2015,0.0534 
"60074","17031","8036.04","Cook IL","Palatine, IL",58,0.0015 
"60074","17031","8036.05","Cook IL","Palatine, IL",7002,0.1857 
"60074","17031","8036.07","Cook IL","Palatine, IL",4819,0.1278 
"60074","17031","8036.08","Cook IL","Palatine, IL",5080,0.1347 
"60074","17031","8036.11","Cook IL","Palatine, IL",5698,0.1511 
"60074","17031","8036.13","Cook IL","Palatine, IL",3434,0.0911 
"60074","17031","8036.14","Cook IL","Palatine, IL",4422,0.1173 
"60074","17031","8038.00","Cook IL","Palatine, IL",1848,0.049 
"60074","17031","8039.01","Cook IL","Palatine, IL",3203,0.0849 
"60074","17097","8644.03","Lake IL","Palatine, IL",126,0.0033 
"60075","17097","8660.00","Lake IL","Russell, IL (PO boxes)",40,1 
"60076","17031","8067.00","Cook IL","Skokie, IL",1643,0.0479 
"60076","17031","8068.01","Cook IL","Skokie, IL",4013,0.117 
"60076","17031","8068.02","Cook IL","Skokie, IL",3189,0.093 
"60076","17031","8071.00","Cook IL","Skokie, IL",2193,0.0639 
"60076","17031","8072.00","Cook IL","Skokie, IL",6017,0.1754 
"60076","17031","8074.00","Cook IL","Skokie, IL",6761,0.1971 
"60076","17031","8075.00","Cook IL","Skokie, IL",3327,0.097 
"60076","17031","8076.00","Cook IL","Skokie, IL",6705,0.1955 
"60076","17031","8077.00","Cook IL","Skokie, IL",447,0.013 
"60077","17031","8068.01","Cook IL","Skokie, IL",281,0.0097 
"60077","17031","8068.02","Cook IL","Skokie, IL",256,0.0089 
"60077","17031","8069.00","Cook IL","Skokie, IL",5342,0.1851 
"60077","17031","8070.00","Cook IL","Skokie, IL",5866,0.2033 
"60077","17031","8072.00","Cook IL","Skokie, IL",42,0.0015 
"60077","17031","8073.00","Cook IL","Skokie, IL",7718,0.2675 
"60077","17031","8074.00","Cook IL","Skokie, IL",63,0.0022 
"60077","17031","8077.00","Cook IL","Skokie, IL",5700,0.1975 
"60077","17031","8078.00","Cook IL","Skokie, IL",2839,0.0984 
"60077","17031","8083.02","Cook IL","Skokie, IL",749,0.026 
"60081","17097","8608.07","Lake IL","Spring Grove, IL",1428,0.152 
"60081","17097","8609.03","Lake IL","Spring Grove, IL",253,0.0269 
"60081","17097","8609.08","Lake IL","Spring Grove, IL",130,0.0138 
"60081","17111","8701.04","McHenry IL","Spring Grove, IL",1312,0.1396 
"60081","17111","8701.05","McHenry IL","Spring Grove, IL",3210,0.3416 
"60081","17111","8701.06","McHenry IL","Spring Grove, IL",2975,0.3166 
"60081","17111","8707.04","McHenry IL","Spring Grove, IL",88,0.0094 
"60083","17097","8601.05","Lake IL","Wadsworth, IL",49,0.0051 
"60083","17097","8604.00","Lake IL","Wadsworth, IL",667,0.0697 
"60083","17097","8610.09","Lake IL","Wadsworth, IL",6,0.0006 
"60083","17097","8615.05","Lake IL","Wadsworth, IL",192,0.0201 
"60083","17097","8615.06","Lake IL","Wadsworth, IL",2285,0.2389 
"60083","17097","8616.04","Lake IL","Wadsworth, IL",297,0.0311 
"60083","17097","8660.00","Lake IL","Wadsworth, IL",6068,0.6345 
"60084","17097","8641.09","Lake IL","Wauconda, IL",2814,0.1652 
"60084","17097","8642.03","Lake IL","Wauconda, IL",44,0.0026 
"60084","17097","8642.04","Lake IL","Wauconda, IL",3212,0.1886 
"60084","17097","8642.06","Lake IL","Wauconda, IL",3388,0.199 
"60084","17097","8642.07","Lake IL","Wauconda, IL",3679,0.216 
"60084","17097","8642.08","Lake IL","Wauconda, IL",3878,0.2277 
"60084","17097","8644.07","Lake IL","Wauconda, IL",14,0.0008 
"60085","17097","8615.04","Lake IL","Waukegan, IL",8351,0.1166 
"60085","17097","8615.07","Lake IL","Waukegan, IL",4,0.0001 
"60085","17097","8615.10","Lake IL","Waukegan, IL",1597,0.0223 
"60085","17097","8617.02","Lake IL","Waukegan, IL",857,0.012 
"60085","17097","8618.04","Lake IL","Waukegan, IL",2630,0.0367 
"60085","17097","8619.02","Lake IL","Waukegan, IL",4872,0.068 
"60085","17097","8620.00","Lake IL","Waukegan, IL",6070,0.0848 
"60085","17097","8621.00","Lake IL","Waukegan, IL",5192,0.0725 
"60085","17097","8622.00","Lake IL","Waukegan, IL",3969,0.0554 
"60085","17097","8623.00","Lake IL","Waukegan, IL",3146,0.0439 
"60085","17097","8624.01","Lake IL","Waukegan, IL",3619,0.0505 
"60085","17097","8624.02","Lake IL","Waukegan, IL",3026,0.0423 
"60085","17097","8625.01","Lake IL","Waukegan, IL",3942,0.055 
"60085","17097","8625.02","Lake IL","Waukegan, IL",2266,0.0316 
"60085","17097","8626.03","Lake IL","Waukegan, IL",7042,0.0983 
"60085","17097","8626.04","Lake IL","Waukegan, IL",4694,0.0656 
"60085","17097","8626.05","Lake IL","Waukegan, IL",4097,0.0572 
"60085","17097","8627.00","Lake IL","Waukegan, IL",4238,0.0592 
"60085","17097","8661.00","Lake IL","Waukegan, IL",1997,0.0279 
"60087","17097","8604.00","Lake IL","Waukegan, IL",2538,0.09 
"60087","17097","8606.00","Lake IL","Waukegan, IL",2634,0.0934 
"60087","17097","8615.06","Lake IL","Waukegan, IL",2554,0.0905 
"60087","17097","8615.07","Lake IL","Waukegan, IL",216,0.0077 
"60087","17097","8617.01","Lake IL","Waukegan, IL",1804,0.064 
"60087","17097","8617.02","Lake IL","Waukegan, IL",3432,0.1217 
"60087","17097","8618.03","Lake IL","Waukegan, IL",6683,0.2369 
"60087","17097","8618.04","Lake IL","Waukegan, IL",1460,0.0518 
"60087","17097","8619.01","Lake IL","Waukegan, IL",3747,0.1328 
"60087","17097","8619.02","Lake IL","Waukegan, IL",1504,0.0533 
"60087","17097","8621.00","Lake IL","Waukegan, IL",191,0.0068 
"60087","17097","8660.00","Lake IL","Waukegan, IL",8,0.0003 
"60087","17097","8661.00","Lake IL","Waukegan, IL",1436,0.0509 
"60088","17097","8630.03","Lake IL","Great Lakes, IL",5857,0.4128 
"60088","17097","8630.04","Lake IL","Great Lakes, IL",2910,0.2051 
"60088","17097","8630.05","Lake IL","Great Lakes, IL",4523,0.3188 
"60088","17097","8630.06","Lake IL","Great Lakes, IL",898,0.0633 
"60089","17031","8024.03","Cook IL","Buffalo Grove, IL",180,0.0042 
"60089","17031","8024.04","Cook IL","Buffalo Grove, IL",6,0.0001 
"60089","17031","8025.03","Cook IL","Buffalo Grove, IL",1716,0.0397 
"60089","17031","8030.05","Cook IL","Buffalo Grove, IL",572,0.0132 
"60089","17031","8030.07","Cook IL","Buffalo Grove, IL",1739,0.0402 
"60089","17031","8030.10","Cook IL","Buffalo Grove, IL",2937,0.0679 
"60089","17031","8030.12","Cook IL","Buffalo Grove, IL",1124,0.026 
"60089","17031","8030.13","Cook IL","Buffalo Grove, IL",5490,0.127 
"60089","17097","8645.12","Lake IL","Buffalo Grove, IL",1550,0.0359 
"60089","17097","8645.14","Lake IL","Buffalo Grove, IL",544,0.0126 
"60089","17097","8645.15","Lake IL","Buffalo Grove, IL",1537,0.0356 
"60089","17097","8645.16","Lake IL","Buffalo Grove, IL",4695,0.1086 
"60089","17097","8645.17","Lake IL","Buffalo Grove, IL",2345,0.0542 
"60089","17097","8645.18","Lake IL","Buffalo Grove, IL",5470,0.1265 
"60089","17097","8645.19","Lake IL","Buffalo Grove, IL",5169,0.1196 
"60089","17097","8645.20","Lake IL","Buffalo Grove, IL",4718,0.1091 
"60089","17097","8645.21","Lake IL","Buffalo Grove, IL",1256,0.0291 
"60089","17097","8645.23","Lake IL","Buffalo Grove, IL",1290,0.0298 
"60089","17097","8645.24","Lake IL","Buffalo Grove, IL",889,0.0206 
"60090","17031","8024.02","Cook IL","Wheeling, IL",5008,0.1284 
"60090","17031","8024.03","Cook IL","Wheeling, IL",1351,0.0346 
"60090","17031","8024.04","Cook IL","Wheeling, IL",7552,0.1936 
"60090","17031","8025.03","Cook IL","Wheeling, IL",4516,0.1157 
"60090","17031","8025.04","Cook IL","Wheeling, IL",6442,0.1651 
"60090","17031","8025.05","Cook IL","Wheeling, IL",4934,0.1265 
"60090","17031","8025.06","Cook IL","Wheeling, IL",2285,0.0586 
"60090","17031","8026.05","Cook IL","Wheeling, IL",2127,0.0545 
"60090","17031","8030.14","Cook IL","Wheeling, IL",3299,0.0846 
"60090","17031","8030.15","Cook IL","Wheeling, IL",1503,0.0385 
"60091","17031","8007.00","Cook IL","Wilmette, IL",4929,0.1757 
"60091","17031","8008.00","Cook IL","Wilmette, IL",177,0.0063 
"60091","17031","8009.00","Cook IL","Wilmette, IL",4435,0.1581 
"60091","17031","8010.00","Cook IL","Wilmette, IL",5337,0.1902 
"60091","17031","8011.00","Cook IL","Wilmette, IL",4871,0.1736 
"60091","17031","8012.00","Cook IL","Wilmette, IL",3651,0.1301 
"60091","17031","8013.00","Cook IL","Wilmette, IL",4430,0.1579 
"60091","17031","8014.00","Cook IL","Wilmette, IL",97,0.0035 
"60091","17031","8019.02","Cook IL","Wilmette, IL",126,0.0045 
"60093","17031","8001.00","Cook IL","Winnetka, IL",379,0.0183 
"60093","17031","8003.00","Cook IL","Winnetka, IL",3613,0.1746 
"60093","17031","8004.00","Cook IL","Winnetka, IL",3936,0.1902 
"60093","17031","8005.00","Cook IL","Winnetka, IL",5048,0.244 
"60093","17031","8007.00","Cook IL","Winnetka, IL",328,0.0159 
"60093","17031","8008.00","Cook IL","Winnetka, IL",2249,0.1087 
"60093","17031","8018.00","Cook IL","Winnetka, IL",3616,0.1748 
"60093","17031","8019.01","Cook IL","Winnetka, IL",1246,0.0602 
"60093","17031","8019.02","Cook IL","Winnetka, IL",276,0.0133 
"60096","17097","8601.03","Lake IL","Winthrop Harbor, IL",3376,0.4994 
"60096","17097","8601.04","Lake IL","Winthrop Harbor, IL",2983,0.4413 
"60096","17097","8601.05","Lake IL","Winthrop Harbor, IL",401,0.0593 
"60097","17111","8701.03","McHenry IL","Wonder Lake, IL",225,0.0207 
"60097","17111","8701.04","McHenry IL","Wonder Lake, IL",9,0.0008 
"60097","17111","8704.03","McHenry IL","Wonder Lake, IL",3674,0.3386 
"60097","17111","8704.04","McHenry IL","Wonder Lake, IL",1204,0.111 
"60097","17111","8705.01","McHenry IL","Wonder Lake, IL",1088,0.1003 
"60097","17111","8705.02","McHenry IL","Wonder Lake, IL",4637,0.4274 
"60097","17111","8707.03","McHenry IL","Wonder Lake, IL",12,0.0011 
"60098","17111","8702.00","McHenry IL","Woodstock, IL",1252,0.0378 
"60098","17111","8704.02","McHenry IL","Woodstock, IL",5884,0.1775 
"60098","17111","8704.03","McHenry IL","Woodstock, IL",730,0.022 
"60098","17111","8704.04","McHenry IL","Woodstock, IL",2692,0.0812 
"60098","17111","8705.01","McHenry IL","Woodstock, IL",68,0.0021 
"60098","17111","8708.14","McHenry IL","Woodstock, IL",166,0.005 
"60098","17111","8709.03","McHenry IL","Woodstock, IL",3600,0.1086 
"60098","17111","8709.04","McHenry IL","Woodstock, IL",4812,0.1451 
"60098","17111","8709.05","McHenry IL","Woodstock, IL",4683,0.1413 
"60098","17111","8709.06","McHenry IL","Woodstock, IL",4206,0.1269 
"60098","17111","8709.07","McHenry IL","Woodstock, IL",2967,0.0895 
"60098","17111","8711.12","McHenry IL","Woodstock, IL",27,0.0008 
"60098","17111","8711.13","McHenry IL","Woodstock, IL",26,0.0008 
"60098","17111","8715.02","McHenry IL","Woodstock, IL",2040,0.0615 
"60099","17097","8601.04","Lake IL","Zion, IL",469,0.0149 
"60099","17097","8601.05","Lake IL","Zion, IL",4741,0.1501 
"60099","17097","8601.06","Lake IL","Zion, IL",3491,0.1105 
"60099","17097","8602.00","Lake IL","Zion, IL",3492,0.1106 
"60099","17097","8603.01","Lake IL","Zion, IL",3440,0.1089 
"60099","17097","8603.02","Lake IL","Zion, IL",3032,0.096 
"60099","17097","8604.00","Lake IL","Zion, IL",2660,0.0842 
"60099","17097","8605.00","Lake IL","Zion, IL",4724,0.1496 
"60099","17097","8606.00","Lake IL","Zion, IL",5029,0.1593 
"60099","17097","8660.00","Lake IL","Zion, IL",501,0.0159 
"60101","17043","8401.03","DuPage IL","Addison, IL",1459,0.0388 
"60101","17043","8401.04","DuPage IL","Addison, IL",5242,0.1393 
"60101","17043","8402.02","DuPage IL","Addison, IL",3643,0.0968 
"60101","17043","8403.03","DuPage IL","Addison, IL",3597,0.0956 
"60101","17043","8403.04","DuPage IL","Addison, IL",3627,0.0964 
"60101","17043","8409.04","DuPage IL","Addison, IL",154,0.0041 
"60101","17043","8409.06","DuPage IL","Addison, IL",2970,0.0789 
"60101","17043","8409.07","DuPage IL","Addison, IL",1866,0.0496 
"60101","17043","8409.08","DuPage IL","Addison, IL",254,0.0067 
"60101","17043","8466.03","DuPage IL","Addison, IL",4070,0.1081 
"60101","17043","8466.04","DuPage IL","Addison, IL",3697,0.0982 
"60101","17043","8467.01","DuPage IL","Addison, IL",4159,0.1105 
"60101","17043","8467.02","DuPage IL","Addison, IL",2906,0.0772 
"60102","17089","8501.01","Kane IL","Algonquin, IL",1323,0.0414 
"60102","17089","8501.05","Kane IL","Algonquin, IL",3343,0.1046 
"60102","17089","8501.06","Kane IL","Algonquin, IL",3974,0.1243 
"60102","17111","8711.07","McHenry IL","Algonquin, IL",2530,0.0792 
"60102","17111","8711.11","McHenry IL","Algonquin, IL",1424,0.0446 
"60102","17111","8712.06","McHenry IL","Algonquin, IL",6648,0.208 
"60102","17111","8713.10","McHenry IL","Algonquin, IL",4323,0.1353 
"60102","17111","8713.11","McHenry IL","Algonquin, IL",2911,0.0911 
"60102","17111","8713.12","McHenry IL","Algonquin, IL",8,0.0003 
"60102","17111","8714.02","McHenry IL","Algonquin, IL",43,0.0013 
"60102","17111","8714.04","McHenry IL","Algonquin, IL",4377,0.137 
"60102","17111","8716.00","McHenry IL","Algonquin, IL",1055,0.033 
"60103","17031","8044.06","Cook IL","Bartlett, IL",1121,0.0269 
"60103","17031","8045.05","Cook IL","Bartlett, IL",3886,0.0931 
"60103","17031","8045.06","Cook IL","Bartlett, IL",3220,0.0771 
"60103","17031","8045.08","Cook IL","Bartlett, IL",563,0.0135 
"60103","17031","8045.13","Cook IL","Bartlett, IL",3812,0.0913 
"60103","17031","8045.14","Cook IL","Bartlett, IL",4683,0.1122 
"60103","17043","8413.08","DuPage IL","Bartlett, IL",3623,0.0868 
"60103","17043","8413.10","DuPage IL","Bartlett, IL",2,0 
"60103","17043","8413.14","DuPage IL","Bartlett, IL",6068,0.1454 
"60103","17043","8413.15","DuPage IL","Bartlett, IL",1926,0.0461 
"60103","17043","8413.16","DuPage IL","Bartlett, IL",3555,0.0852 
"60103","17043","8413.18","DuPage IL","Bartlett, IL",2037,0.0488 
"60103","17043","8413.21","DuPage IL","Bartlett, IL",1257,0.0301 
"60103","17043","8413.23","DuPage IL","Bartlett, IL",1744,0.0418 
"60103","17043","8413.25","DuPage IL","Bartlett, IL",113,0.0027 
"60103","17043","8413.26","DuPage IL","Bartlett, IL",83,0.002 
"60103","17043","8413.27","DuPage IL","Bartlett, IL",3950,0.0946 
"60103","17089","8518.01","Kane IL","Bartlett, IL",97,0.0023 
"60104","17031","8168.00","Cook IL","Bellwood, IL",53,0.0028 
"60104","17031","8169.00","Cook IL","Bellwood, IL",5561,0.2953 
"60104","17031","8170.00","Cook IL","Bellwood, IL",5493,0.2917 
"60104","17031","8171.01","Cook IL","Bellwood, IL",4563,0.2423 
"60104","17031","8171.02","Cook IL","Bellwood, IL",3158,0.1677 
"60104","17031","8183.00","Cook IL","Bellwood, IL",1,0.0001 
"60106","17043","8400.00","DuPage IL","Bensenville, IL",2835,0.1379 
"60106","17043","8401.01","DuPage IL","Bensenville, IL",1416,0.0689 
"60106","17043","8401.03","DuPage IL","Bensenville, IL",312,0.0152 
"60106","17043","8407.03","DuPage IL","Bensenville, IL",4295,0.2089 
"60106","17043","8407.04","DuPage IL","Bensenville, IL",3217,0.1565 
"60106","17043","8408.01","DuPage IL","Bensenville, IL",2621,0.1275 
"60106","17043","8408.02","DuPage IL","Bensenville, IL",5866,0.2853 
"60107","17031","8043.05","Cook IL","Streamwood, IL",6952,0.1758 
