"state","zcta5","county","tract","stab","cntyname","zipname","pop10","afact"
"State code","ZIP census tabulation area","County code","Tract","State abbreviation","County name","ZCTA name","Total population (2010)","zcta5 to tract allocation factor"
"17","62002","17119","4027.22","IL","Madison IL","Alton, IL",566,0.0173 
"17","62002","17119","4028.01","IL","Madison IL","Alton, IL",3025,0.0925 
"17","62002","17119","4028.02","IL","Madison IL","Alton, IL",340,0.0104 
"17","62006","17013","9512.00","IL","Calhoun IL","Batchtown, IL",3,0.0046 
"17","62006","17013","9513.00","IL","Calhoun IL","Batchtown, IL",645,0.9954 
"17","62009","17117","9568.00","IL","Macoupin IL","Benld, IL",106,0.0586 
"17","62009","17117","9570.00","IL","Macoupin IL","Benld, IL",1704,0.9414 
"17","62010","17119","4017.01","IL","Madison IL","Bethalto, IL",50,0.0045 
"17","62010","17119","4017.21","IL","Madison IL","Bethalto, IL",4833,0.4321 
"17","62010","17119","4017.22","IL","Madison IL","Bethalto, IL",2684,0.2399 
"17","62010","17119","4019.01","IL","Madison IL","Bethalto, IL",253,0.0226 
"17","62010","17119","4028.01","IL","Madison IL","Bethalto, IL",183,0.0164 
"17","62010","17119","4028.02","IL","Madison IL","Bethalto, IL",1689,0.151 
"17","62010","17119","4028.03","IL","Madison IL","Bethalto, IL",1494,0.1336 
"17","62011","17051","9507.00","IL","Fayette IL","Bingham, IL",284,1 
"17","62012","17083","0102.00","IL","Jersey IL","Brighton, IL",2837,0.4264 
"17","62012","17117","9566.00","IL","Macoupin IL","Brighton, IL",3158,0.4746 
"17","62012","17117","9567.00","IL","Macoupin IL","Brighton, IL",373,0.0561 
"17","62012","17119","4027.01","IL","Madison IL","Brighton, IL",231,0.0347 
"17","62012","17119","4028.01","IL","Madison IL","Brighton, IL",55,0.0083 
"17","62013","17013","9513.00","IL","Calhoun IL","Brussels, IL",552,1 
"17","62014","17117","9566.00","IL","Macoupin IL","Bunker Hill, IL",101,0.0245 
"17","62014","17117","9567.00","IL","Macoupin IL","Bunker Hill, IL",3462,0.8399 
"17","62014","17117","9568.00","IL","Macoupin IL","Bunker Hill, IL",559,0.1356 
"17","62015","17135","9574.00","IL","Montgomery IL","Butler, IL",6,0.0123 
"17","62015","17135","9575.00","IL","Montgomery IL","Butler, IL",6,0.0123 
"17","62015","17135","9576.00","IL","Montgomery IL","Butler, IL",475,0.9754 
"17","62016","17061","9736.00","IL","Greene IL","Carrollton, IL",113,0.0296 
"17","62016","17061","9738.00","IL","Greene IL","Carrollton, IL",385,0.1009 
"17","62016","17061","9740.00","IL","Greene IL","Carrollton, IL",3318,0.8695 
"17","62017","17135","9580.00","IL","Montgomery IL","Coffeen, IL",1185,1 
"17","62018","17119","4017.01","IL","Madison IL","Cottage Hills, IL",1884,0.5228 
"17","62018","17119","4017.21","IL","Madison IL","Cottage Hills, IL",951,0.2639 
"17","62018","17119","4018.00","IL","Madison IL","Cottage Hills, IL",769,0.2134 
"17","62019","17005","9512.00","IL","Bond IL","Donnellson, IL",135,0.2755 
"17","62019","17005","9514.00","IL","Bond IL","Donnellson, IL",36,0.0735 
"17","62019","17135","9580.00","IL","Montgomery IL","Donnellson, IL",319,0.651 
"17","62021","17119","4028.02","IL","Madison IL","Dorsey, IL",735,0.7853 
"17","62021","17119","4038.01","IL","Madison IL","Dorsey, IL",201,0.2147 
"17","62022","17083","0103.00","IL","Jersey IL","Dow, IL",1138,1 
"17","62023","17117","9570.00","IL","Macoupin IL","Eagarville, IL (PO boxes)",91,1 
"17","62024","17119","4011.00","IL","Madison IL","East Alton, IL",40,0.0041 
"17","62024","17119","4013.00","IL","Madison IL","East Alton, IL",5180,0.5299 
"17","62024","17119","4018.00","IL","Madison IL","East Alton, IL",4468,0.4571 
"17","62024","17119","4019.01","IL","Madison IL","East Alton, IL",87,0.0089 
"17","62025","17119","4019.03","IL","Madison IL","Edwardsville, IL",51,0.0015 
"17","62025","17119","4028.02","IL","Madison IL","Edwardsville, IL",2579,0.0764 
"17","62025","17119","4028.03","IL","Madison IL","Edwardsville, IL",1815,0.0538 
"17","62025","17119","4029.00","IL","Madison IL","Edwardsville, IL",4485,0.1329 
"17","62025","17119","4030.01","IL","Madison IL","Edwardsville, IL",5077,0.1504 
"17","62025","17119","4030.02","IL","Madison IL","Edwardsville, IL",7386,0.2189 
"17","62025","17119","4031.01","IL","Madison IL","Edwardsville, IL",5885,0.1744 
"17","62025","17119","4031.21","IL","Madison IL","Edwardsville, IL",599,0.0177 
"17","62025","17119","4031.22","IL","Madison IL","Edwardsville, IL",1412,0.0418 
"17","62025","17119","4037.01","IL","Madison IL","Edwardsville, IL",2810,0.0833 
"17","62025","17119","4038.01","IL","Madison IL","Edwardsville, IL",1649,0.0489 
"17","62027","17061","9738.00","IL","Greene IL","Eldred, IL",536,1 
"17","62028","17083","0103.00","IL","Jersey IL","Elsah, IL",1269,0.9945 
"17","62028","17083","0105.00","IL","Jersey IL","Elsah, IL",7,0.0055 
"17","62030","17083","0101.00","IL","Jersey IL","Fidelity, IL (PO boxes)",114,1 
"17","62031","17083","0104.02","IL","Jersey IL","Fieldon, IL",697,0.7186 
"17","62031","17083","0105.00","IL","Jersey IL","Fieldon, IL",273,0.2814 
"17","62032","17051","9507.00","IL","Fayette IL","Fillmore, IL",19,0.0254 
"17","62032","17135","9574.00","IL","Montgomery IL","Fillmore, IL",35,0.0467 
"17","62032","17135","9580.00","IL","Montgomery IL","Fillmore, IL",695,0.9279 
"17","62033","17117","9563.00","IL","Macoupin IL","Gillespie, IL",52,0.0106 
"17","62033","17117","9568.00","IL","Macoupin IL","Gillespie, IL",975,0.1992 
"17","62033","17117","9569.00","IL","Macoupin IL","Gillespie, IL",3750,0.7662 
"17","62033","17117","9570.00","IL","Macoupin IL","Gillespie, IL",117,0.0239 
"17","62034","17119","4031.21","IL","Madison IL","Glen Carbon, IL",8669,0.6273 
"17","62034","17119","4031.22","IL","Madison IL","Glen Carbon, IL",4127,0.2986 
"17","62034","17119","4035.33","IL","Madison IL","Glen Carbon, IL",458,0.0331 
"17","62034","17119","4035.34","IL","Madison IL","Glen Carbon, IL",546,0.0395 
"17","62034","17119","4037.01","IL","Madison IL","Glen Carbon, IL",19,0.0014 
"17","62035","17083","0102.00","IL","Jersey IL","Godfrey, IL",104,0.0063 
"17","62035","17083","0103.00","IL","Jersey IL","Godfrey, IL",915,0.0555 
"17","62035","17119","4027.01","IL","Madison IL","Godfrey, IL",5341,0.3238 
"17","62035","17119","4027.21","IL","Madison IL","Godfrey, IL",7545,0.4574 
"17","62035","17119","4027.22","IL","Madison IL","Godfrey, IL",2325,0.141 
"17","62035","17119","4028.01","IL","Madison IL","Godfrey, IL",264,0.016 
"17","62036","17013","9513.00","IL","Calhoun IL","Golden Eagle, IL",704,1 
"17","62037","17083","0103.00","IL","Jersey IL","Grafton, IL",52,0.0261 
"17","62037","17083","0104.02","IL","Jersey IL","Grafton, IL",588,0.295 
"17","62037","17083","0105.00","IL","Jersey IL","Grafton, IL",1353,0.6789 
"17","62040","17119","4001.01","IL","Madison IL","Granite City, IL",2703,0.0618 
"17","62040","17119","4001.02","IL","Madison IL","Granite City, IL",5603,0.1281 
"17","62040","17119","4002.00","IL","Madison IL","Granite City, IL",4216,0.0964 
"17","62040","17119","4008.01","IL","Madison IL","Granite City, IL",1905,0.0436 
"17","62040","17119","4008.02","IL","Madison IL","Granite City, IL",6188,0.1415 
"17","62040","17119","4009.03","IL","Madison IL","Granite City, IL",3327,0.0761 
"17","62040","17119","4009.04","IL","Madison IL","Granite City, IL",3364,0.0769 
"17","62040","17119","4009.51","IL","Madison IL","Granite City, IL",4966,0.1135 
"17","62040","17119","4009.52","IL","Madison IL","Granite City, IL",3335,0.0763 
"17","62040","17119","4019.03","IL","Madison IL","Granite City, IL",2255,0.0516 
"17","62040","17119","4019.04","IL","Madison IL","Granite City, IL",709,0.0162 
"17","62040","17119","4035.34","IL","Madison IL","Granite City, IL",174,0.004 
"17","62040","17119","4040.00","IL","Madison IL","Granite City, IL",2747,0.0628 
"17","62040","17119","4041.00","IL","Madison IL","Granite City, IL",2243,0.0513 
"17","62044","17061","9736.00","IL","Greene IL","Greenfield, IL",1762,0.8771 
"17","62044","17061","9740.00","IL","Greene IL","Greenfield, IL",141,0.0702 
"17","62044","17117","9562.00","IL","Macoupin IL","Greenfield, IL",37,0.0184 
"17","62044","17117","9565.00","IL","Macoupin IL","Greenfield, IL",69,0.0343 
"17","62045","17013","9512.00","IL","Calhoun IL","Hamburg, IL",407,0.6291 
"17","62045","17013","9513.00","IL","Calhoun IL","Hamburg, IL",240,0.3709 
"17","62046","17119","4038.01","IL","Madison IL","Hamel, IL (PO boxes)",713,1 
"17","62047","17013","9512.00","IL","Calhoun IL","Hardin, IL",1288,0.8283 
"17","62047","17013","9513.00","IL","Calhoun IL","Hardin, IL",267,0.1717 
"17","62048","17119","4010.00","IL","Madison IL","Hartford, IL",580,0.3975 
"17","62048","17119","4019.03","IL","Madison IL","Hartford, IL",34,0.0233 
"17","62048","17119","4041.00","IL","Madison IL","Hartford, IL",845,0.5792 
"17","62049","17135","9574.00","IL","Montgomery IL","Hillsboro, IL",156,0.0184 
"17","62049","17135","9576.00","IL","Montgomery IL","Hillsboro, IL",532,0.0628 
"17","62049","17135","9579.00","IL","Montgomery IL","Hillsboro, IL",5039,0.5949 
"17","62049","17135","9580.00","IL","Montgomery IL","Hillsboro, IL",2743,0.3238 
"17","62050","17061","9738.00","IL","Greene IL","Hillview, IL",473,1 
"17","62051","17135","9574.00","IL","Montgomery IL","Irving, IL",896,0.9432 
"17","62051","17135","9579.00","IL","Montgomery IL","Irving, IL",1,0.0011 
"17","62051","17135","9580.00","IL","Montgomery IL","Irving, IL",53,0.0558 
"17","62052","17083","0101.00","IL","Jersey IL","Jerseyville, IL",4565,0.3511 
"17","62052","17083","0102.00","IL","Jersey IL","Jerseyville, IL",439,0.0338 
"17","62052","17083","0103.00","IL","Jersey IL","Jerseyville, IL",799,0.0615 
"17","62052","17083","0104.01","IL","Jersey IL","Jerseyville, IL",6363,0.4894 
"17","62052","17083","0104.02","IL","Jersey IL","Jerseyville, IL",836,0.0643 
"17","62053","17013","9512.00","IL","Calhoun IL","Kampsville, IL",650,1 
"17","62054","17061","9736.00","IL","Greene IL","Kane, IL",610,0.6995 
"17","62054","17061","9738.00","IL","Greene IL","Kane, IL",143,0.164 
"17","62054","17083","0101.00","IL","Jersey IL","Kane, IL",68,0.078 
"17","62054","17083","0104.02","IL","Jersey IL","Kane, IL",51,0.0585 
"17","62056","17117","9563.00","IL","Macoupin IL","Litchfield, IL",82,0.0092 
"17","62056","17117","9570.00","IL","Macoupin IL","Litchfield, IL",178,0.0199 
"17","62056","17117","9571.00","IL","Macoupin IL","Litchfield, IL",16,0.0018 
"17","62056","17135","9575.00","IL","Montgomery IL","Litchfield, IL",44,0.0049 
"17","62056","17135","9576.00","IL","Montgomery IL","Litchfield, IL",2083,0.2333 
"17","62056","17135","9577.00","IL","Montgomery IL","Litchfield, IL",3103,0.3475 
"17","62056","17135","9578.00","IL","Montgomery IL","Litchfield, IL",3424,0.3834 
"17","62058","17119","4038.02","IL","Madison IL","Livingston, IL (PO boxes)",843,1 
"17","62059","17163","5045.00","IL","St. Clair IL","Lovejoy, IL (PO boxes)",746,1 
"17","62060","17119","4002.00","IL","Madison IL","Madison, IL",111,0.0229 
"17","62060","17119","4006.00","IL","Madison IL","Madison, IL",3061,0.6315 
"17","62060","17119","4007.00","IL","Madison IL","Madison, IL",701,0.1446 
"17","62060","17119","4009.03","IL","Madison IL","Madison, IL",933,0.1925 
"17","62060","17119","4040.00","IL","Madison IL","Madison, IL",41,0.0085 
"17","62061","17119","4037.01","IL","Madison IL","Marine, IL",1718,1 
"17","62062","17119","4031.21","IL","Madison IL","Maryville, IL",17,0.0022 
"17","62062","17119","4035.33","IL","Madison IL","Maryville, IL",6508,0.8498 
"17","62062","17119","4035.34","IL","Madison IL","Maryville, IL",1133,0.1479 
"17","62063","17083","0101.00","IL","Jersey IL","Medora, IL",403,0.332 
"17","62063","17117","9565.00","IL","Macoupin IL","Medora, IL",713,0.5873 
"17","62063","17117","9566.00","IL","Macoupin IL","Medora, IL",98,0.0807 
"17","62065","17013","9512.00","IL","Calhoun IL","Michael, IL",97,1 
"17","62067","17119","4017.21","IL","Madison IL","Moro, IL",13,0.0054 
"17","62067","17119","4028.02","IL","Madison IL","Moro, IL",2310,0.9621 
"17","62067","17119","4028.03","IL","Madison IL","Moro, IL",78,0.0325 
"17","62069","17117","9569.00","IL","Macoupin IL","Mount Olive, IL",4,0.0012 
"17","62069","17117","9570.00","IL","Macoupin IL","Mount Olive, IL",850,0.2566 
"17","62069","17117","9571.00","IL","Macoupin IL","Mount Olive, IL",2452,0.7401 
"17","62069","17135","9576.00","IL","Montgomery IL","Mount Olive, IL",7,0.0021 
"17","62070","17013","9512.00","IL","Calhoun IL","Mozier, IL",37,1 
"17","62074","17005","9514.00","IL","Bond IL","New Douglas, IL",132,0.1214 
"17","62074","17117","9571.00","IL","Macoupin IL","New Douglas, IL",96,0.0883 
"17","62074","17119","4038.02","IL","Madison IL","New Douglas, IL",844,0.7764 
"17","62074","17135","9576.00","IL","Montgomery IL","New Douglas, IL",15,0.0138 
"17","62075","17021","9590.00","IL","Christian IL","Nokomis, IL",137,0.0396 
"17","62075","17051","9507.00","IL","Fayette IL","Nokomis, IL",6,0.0017 
"17","62075","17135","9573.00","IL","Montgomery IL","Nokomis, IL",3115,0.9008 
"17","62075","17135","9574.00","IL","Montgomery IL","Nokomis, IL",200,0.0578 
"17","62076","17135","9573.00","IL","Montgomery IL","Ohlman, IL (PO boxes)",135,1 
"17","62077","17005","9514.00","IL","Bond IL","Panama, IL (PO boxes)",141,0.4063 
"17","62077","17135","9580.00","IL","Montgomery IL","Panama, IL (PO boxes)",206,0.5937 
"17","62078","17061","9738.00","IL","Greene IL","Patterson, IL (PO boxes)",119,1 
"17","62079","17083","0102.00","IL","Jersey IL","Piasa, IL",114,0.4453 
"17","62079","17117","9566.00","IL","Macoupin IL","Piasa, IL",142,0.5547 
"17","62080","17051","9506.00","IL","Fayette IL","Ramsey, IL",344,0.1372 
"17","62080","17051","9507.00","IL","Fayette IL","Ramsey, IL",2114,0.8429 
"17","62080","17135","9573.00","IL","Montgomery IL","Ramsey, IL",50,0.0199 
"17","62081","17061","9736.00","IL","Greene IL","Rockbridge, IL",298,1 
"17","62082","17061","9736.00","IL","Greene IL","Roodhouse, IL",871,0.2802 
"17","62082","17061","9737.00","IL","Greene IL","Roodhouse, IL",1828,0.588 
"17","62082","17061","9738.00","IL","Greene IL","Roodhouse, IL",213,0.0685 
"17","62082","17171","9707.00","IL","Scott IL","Roodhouse, IL",197,0.0634 
"17","62083","17021","9587.00","IL","Christian IL","Rosamond, IL",250,0.8475 
"17","62083","17135","9573.00","IL","Montgomery IL","Rosamond, IL",45,0.1525 
"17","62084","17119","4010.00","IL","Madison IL","Roxana, IL",1440,0.8966 
"17","62084","17119","4019.03","IL","Madison IL","Roxana, IL",61,0.038 
"17","62084","17119","4028.03","IL","Madison IL","Roxana, IL",105,0.0654 
"17","62085","17117","9570.00","IL","Macoupin IL","Sawyerville, IL (PO boxes)",209,1 
"17","62086","17005","9514.00","IL","Bond IL","Sorento, IL",1321,0.9193 
"17","62086","17135","9576.00","IL","Montgomery IL","Sorento, IL",114,0.0793 
"17","62086","17135","9580.00","IL","Montgomery IL","Sorento, IL",2,0.0014 
"17","62087","17119","4019.03","IL","Madison IL","South Roxana, IL",2087,1 
"17","62088","17117","9568.00","IL","Macoupin IL","Staunton, IL",556,0.0799 
"17","62088","17117","9570.00","IL","Macoupin IL","Staunton, IL",620,0.0891 
"17","62088","17117","9571.00","IL","Macoupin IL","Staunton, IL",124,0.0178 
"17","62088","17117","9572.00","IL","Macoupin IL","Staunton, IL",4959,0.7125 
"17","62088","17119","4038.01","IL","Madison IL","Staunton, IL",246,0.0353 
"17","62088","17119","4038.02","IL","Madison IL","Staunton, IL",455,0.0654 
"17","62089","17135","9580.00","IL","Montgomery IL","Taylor Springs, IL (PO boxes)",489,1 
"17","62090","17119","4007.00","IL","Madison IL","Venice, IL",1189,1 
"17","62091","17135","9576.00","IL","Montgomery IL","Walshville, IL",220,0.6528 
"17","62091","17135","9580.00","IL","Montgomery IL","Walshville, IL",117,0.3472 
"17","62092","17061","9736.00","IL","Greene IL","White Hall, IL",152,0.051 
"17","62092","17061","9738.00","IL","Greene IL","White Hall, IL",265,0.089 
"17","62092","17061","9739.00","IL","Greene IL","White Hall, IL",2541,0.853 
"17","62092","17061","9740.00","IL","Greene IL","White Hall, IL",21,0.007 
"17","62093","17117","9568.00","IL","Macoupin IL","Wilsonville, IL (PO boxes)",435,1 
"17","62094","17135","9573.00","IL","Montgomery IL","Witt, IL",22,0.0191 
"17","62094","17135","9574.00","IL","Montgomery IL","Witt, IL",1130,0.9809 
"17","62095","17119","4010.00","IL","Madison IL","Wood River, IL",563,0.0501 
"17","62095","17119","4011.00","IL","Madison IL","Wood River, IL",6465,0.5753 
"17","62095","17119","4012.00","IL","Madison IL","Wood River, IL",1841,0.1638 
"17","62095","17119","4013.00","IL","Madison IL","Wood River, IL",18,0.0016 
"17","62095","17119","4018.00","IL","Madison IL","Wood River, IL",796,0.0708 
"17","62095","17119","4019.01","IL","Madison IL","Wood River, IL",1501,0.1336 
"17","62095","17119","4028.03","IL","Madison IL","Wood River, IL",53,0.0047 
"17","62097","17119","4028.02","IL","Madison IL","Worden, IL",505,0.1786 
"17","62097","17119","4038.01","IL","Madison IL","Worden, IL",2066,0.7306 
"17","62097","17119","4038.02","IL","Madison IL","Worden, IL",257,0.0909 
"17","62098","17061","9740.00","IL","Greene IL","Wrights, IL (PO boxes)",91,1 
"17","62201","17119","4009.03","IL","Madison IL","East Saint Louis, IL",158,0.0209 
"17","62201","17163","5009.00","IL","St. Clair IL","East Saint Louis, IL",2229,0.2953 
"17","62201","17163","5021.00","IL","St. Clair IL","East Saint Louis, IL",2582,0.3421 
"17","62201","17163","5045.00","IL","St. Clair IL","East Saint Louis, IL",2272,0.301 
"17","62201","17163","5046.00","IL","St. Clair IL","East Saint Louis, IL",306,0.0405 
"17","62203","17163","5013.00","IL","St. Clair IL","East Saint Louis, IL",2323,0.283 
"17","62203","17163","5014.00","IL","St. Clair IL","East Saint Louis, IL",2790,0.3399 
"17","62203","17163","5015.01","IL","St. Clair IL","East Saint Louis, IL",449,0.0547 
"17","62203","17163","5022.00","IL","St. Clair IL","East Saint Louis, IL",4,0.0005 
"17","62203","17163","5024.01","IL","St. Clair IL","East Saint Louis, IL",1,0.0001 
"17","62203","17163","5024.04","IL","St. Clair IL","East Saint Louis, IL",912,0.1111 
"17","62203","17163","5029.00","IL","St. Clair IL","East Saint Louis, IL",1699,0.207 
"17","62203","17163","5032.11","IL","St. Clair IL","East Saint Louis, IL",31,0.0038 
"17","62204","17163","5004.00","IL","St. Clair IL","East Saint Louis, IL",1770,0.2224 
"17","62204","17163","5005.00","IL","St. Clair IL","East Saint Louis, IL",2685,0.3373 
"17","62204","17163","5022.00","IL","St. Clair IL","East Saint Louis, IL",2097,0.2634 
"17","62204","17163","5024.01","IL","St. Clair IL","East Saint Louis, IL",1393,0.175 
"17","62204","17163","5024.04","IL","St. Clair IL","East Saint Louis, IL",15,0.0019 
"17","62205","17163","5004.00","IL","St. Clair IL","East Saint Louis, IL",56,0.006 
"17","62205","17163","5009.00","IL","St. Clair IL","East Saint Louis, IL",1412,0.1514 
"17","62205","17163","5011.00","IL","St. Clair IL","East Saint Louis, IL",635,0.0681 
"17","62205","17163","5012.00","IL","St. Clair IL","East Saint Louis, IL",3464,0.3713 
"17","62205","17163","5013.00","IL","St. Clair IL","East Saint Louis, IL",1459,0.1564 
"17","62205","17163","5029.00","IL","St. Clair IL","East Saint Louis, IL",380,0.0407 
"17","62205","17163","5046.00","IL","St. Clair IL","East Saint Louis, IL",1923,0.2061 
"17","62206","17163","5023.00","IL","St. Clair IL","East Saint Louis, IL",6415,0.3886 
"17","62206","17163","5026.02","IL","St. Clair IL","East Saint Louis, IL",5884,0.3564 
"17","62206","17163","5026.03","IL","St. Clair IL","East Saint Louis, IL",4210,0.255 
"17","62207","17163","5009.00","IL","St. Clair IL","East Saint Louis, IL",172,0.0197 
"17","62207","17163","5011.00","IL","St. Clair IL","East Saint Louis, IL",1142,0.1305 
"17","62207","17163","5025.00","IL","St. Clair IL","East Saint Louis, IL",1272,0.1454 
"17","62207","17163","5027.00","IL","St. Clair IL","East Saint Louis, IL",1251,0.143 
"17","62207","17163","5028.00","IL","St. Clair IL","East Saint Louis, IL",2713,0.3101 
"17","62207","17163","5029.00","IL","St. Clair IL","East Saint Louis, IL",6,0.0007 
"17","62207","17163","5032.02","IL","St. Clair IL","East Saint Louis, IL",127,0.0145 
"17","62207","17163","5045.00","IL","St. Clair IL","East Saint Louis, IL",2067,0.2362 
"17","62208","17163","5024.04","IL","St. Clair IL","Fairview Heights, IL",806,0.0464 
"17","62208","17163","5034.02","IL","St. Clair IL","Fairview Heights, IL",7418,0.4269 
"17","62208","17163","5034.04","IL","St. Clair IL","Fairview Heights, IL",690,0.0397 
"17","62208","17163","5034.11","IL","St. Clair IL","Fairview Heights, IL",537,0.0309 
"17","62208","17163","5034.12","IL","St. Clair IL","Fairview Heights, IL",1428,0.0822 
"17","62208","17163","5034.13","IL","St. Clair IL","Fairview Heights, IL",5836,0.3359 
"17","62208","17163","5034.14","IL","St. Clair IL","Fairview Heights, IL",661,0.038 
"17","62214","17189","9502.00","IL","Washington IL","Addieville, IL",1229,1 
"17","62215","17027","9006.02","IL","Clinton IL","Albers, IL",1872,1 
"17","62216","17027","9001.00","IL","Clinton IL","Aviston, IL",2292,0.9074 
"17","62216","17027","9002.00","IL","Clinton IL","Aviston, IL",57,0.0226 
"17","62216","17027","9003.00","IL","Clinton IL","Aviston, IL",118,0.0467 
"17","62216","17027","9006.02","IL","Clinton IL","Aviston, IL",59,0.0234 
"17","62217","17157","9507.00","IL","Randolph IL","Baldwin, IL",807,1 
"17","62218","17027","9003.00","IL","Clinton IL","Bartelso, IL",4,0.0027 
"17","62218","17027","9004.02","IL","Clinton IL","Bartelso, IL",33,0.0223 
"17","62218","17027","9005.00","IL","Clinton IL","Bartelso, IL",403,0.2721 
"17","62218","17027","9006.01","IL","Clinton IL","Bartelso, IL",1039,0.7016 
"17","62218","17027","9006.02","IL","Clinton IL","Bartelso, IL",2,0.0014 
"17","62219","17027","9003.00","IL","Clinton IL","Beckemeyer, IL (PO boxes)",1009,1 
"17","62220","17163","5016.03","IL","St. Clair IL","Belleville, IL",2578,0.1257 
"17","62220","17163","5017.00","IL","St. Clair IL","Belleville, IL",3046,0.1486 
"17","62220","17163","5018.00","IL","St. Clair IL","Belleville, IL",2217,0.1081 
"17","62220","17163","5019.00","IL","St. Clair IL","Belleville, IL",3620,0.1766 
"17","62220","17163","5032.03","IL","St. Clair IL","Belleville, IL",1,0 
"17","62220","17163","5033.04","IL","St. Clair IL","Belleville, IL",6739,0.3287 
"17","62220","17163","5033.32","IL","St. Clair IL","Belleville, IL",584,0.0285 
"17","62220","17163","5039.03","IL","St. Clair IL","Belleville, IL",1216,0.0593 
"17","62220","17163","5039.06","IL","St. Clair IL","Belleville, IL",503,0.0245 
"17","62221","17163","5018.00","IL","St. Clair IL","Belleville, IL",3648,0.1309 
"17","62221","17163","5033.01","IL","St. Clair IL","Belleville, IL",162,0.0058 
"17","62221","17163","5033.23","IL","St. Clair IL","Belleville, IL",1072,0.0385 
"17","62221","17163","5033.24","IL","St. Clair IL","Belleville, IL",5675,0.2037 
"17","62221","17163","5033.32","IL","St. Clair IL","Belleville, IL",4681,0.168 
"17","62221","17163","5033.34","IL","St. Clair IL","Belleville, IL",6570,0.2358 
"17","62221","17163","5039.03","IL","St. Clair IL","Belleville, IL",1545,0.0555 
"17","62221","17163","5039.04","IL","St. Clair IL","Belleville, IL",4505,0.1617 
"17","62223","17163","5015.01","IL","St. Clair IL","Belleville, IL",1363,0.0776 
"17","62223","17163","5015.02","IL","St. Clair IL","Belleville, IL",2884,0.1642 
"17","62223","17163","5016.03","IL","St. Clair IL","Belleville, IL",4,0.0002 
"17","62223","17163","5016.04","IL","St. Clair IL","Belleville, IL",91,0.0052 
"17","62223","17163","5016.05","IL","St. Clair IL","Belleville, IL",2422,0.1379 
"17","62223","17163","5024.04","IL","St. Clair IL","Belleville, IL",289,0.0165 
"17","62223","17163","5032.02","IL","St. Clair IL","Belleville, IL",5013,0.2855 
"17","62223","17163","5032.03","IL","St. Clair IL","Belleville, IL",29,0.0017 
"17","62223","17163","5032.11","IL","St. Clair IL","Belleville, IL",4216,0.2401 
"17","62223","17163","5033.04","IL","St. Clair IL","Belleville, IL",53,0.003 
"17","62223","17163","5033.22","IL","St. Clair IL","Belleville, IL",994,0.0566 
"17","62223","17163","5034.02","IL","St. Clair IL","Belleville, IL",202,0.0115 
"17","62225","17163","5038.00","IL","St. Clair IL","Scott Air Force Base, IL",1292,0.2401 
"17","62225","17163","5039.04","IL","St. Clair IL","Scott Air Force Base, IL",4089,0.7599 
"17","62226","17163","5016.02","IL","St. Clair IL","Belleville, IL",5345,0.1797 
"17","62226","17163","5016.03","IL","St. Clair IL","Belleville, IL",3803,0.1279 
"17","62226","17163","5016.04","IL","St. Clair IL","Belleville, IL",4496,0.1512 
"17","62226","17163","5016.05","IL","St. Clair IL","Belleville, IL",217,0.0073 
"17","62226","17163","5017.00","IL","St. Clair IL","Belleville, IL",218,0.0073 
"17","62226","17163","5033.01","IL","St. Clair IL","Belleville, IL",3827,0.1287 
"17","62226","17163","5033.04","IL","St. Clair IL","Belleville, IL",160,0.0054 
"17","62226","17163","5033.22","IL","St. Clair IL","Belleville, IL",6154,0.2069 
"17","62226","17163","5033.23","IL","St. Clair IL","Belleville, IL",5173,0.1739 
"17","62226","17163","5034.13","IL","St. Clair IL","Belleville, IL",2,0.0001 
"17","62226","17163","5034.14","IL","St. Clair IL","Belleville, IL",240,0.0081 
"17","62226","17163","5039.06","IL","St. Clair IL","Belleville, IL",109,0.0037 
"17","62230","17027","9002.00","IL","Clinton IL","Breese, IL",953,0.1539 
"17","62230","17027","9003.00","IL","Clinton IL","Breese, IL",5200,0.8395 
"17","62230","17027","9006.01","IL","Clinton IL","Breese, IL",41,0.0066 
"17","62231","17027","9002.00","IL","Clinton IL","Carlyle, IL",459,0.0605 
"17","62231","17027","9003.00","IL","Clinton IL","Carlyle, IL",487,0.0642 
"17","62231","17027","9004.01","IL","Clinton IL","Carlyle, IL",1118,0.1473 
"17","62231","17027","9004.02","IL","Clinton IL","Carlyle, IL",5307,0.6993 
"17","62231","17027","9005.00","IL","Clinton IL","Carlyle, IL",218,0.0287 
"17","62232","17163","5024.04","IL","St. Clair IL","Caseyville, IL",846,0.1165 
"17","62232","17163","5034.02","IL","St. Clair IL","Caseyville, IL",7,0.001 
"17","62232","17163","5034.04","IL","St. Clair IL","Caseyville, IL",1627,0.2241 
"17","62232","17163","5034.11","IL","St. Clair IL","Caseyville, IL",2854,0.3931 
"17","62232","17163","5034.12","IL","St. Clair IL","Caseyville, IL",1926,0.2653 
"17","62233","17157","9510.00","IL","Randolph IL","Chester, IL",621,0.0619 
"17","62233","17157","9512.00","IL","Randolph IL","Chester, IL",6359,0.6336 
"17","62233","17157","9513.00","IL","Randolph IL","Chester, IL",3057,0.3046 
"17","62234","17119","4009.03","IL","Madison IL","Collinsville, IL",905,0.0271 
"17","62234","17119","4032.00","IL","Madison IL","Collinsville, IL",4649,0.1391 
"17","62234","17119","4033.00","IL","Madison IL","Collinsville, IL",3102,0.0928 
